file,line,kind,match,recommended_replacement,notes
app\src\main\java\com\mtlc\studyplan\ui\components\ErrorComponents.kt,369,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\ErrorComponents.kt,385,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\ErrorComponents.kt,399,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\ErrorComponents.kt,405,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\ErrorComponents.kt,416,hardcoded_spacing,Spacer(modifier = Modifier.width(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\ErrorComponents.kt,424,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\ErrorComponents.kt,429,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,126,hardcoded_color,"val color = getPointsColor(points, multiplier, category)",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,135,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 12.dp, vertical = 6.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,321,hardcoded_spacing,shape = RoundedCornerShape(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,325,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 8.dp, vertical = 4.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,357,hardcoded_color,private fun getPointsColor(,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,363,hardcoded_color,multiplier >= 3f -> Color(0xFFE91E63) // Pink for high multipliers,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,364,hardcoded_color,multiplier >= 2f -> Color(0xFFFF9800) // Orange for medium multipliers,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,365,hardcoded_color,points >= 50 -> Color(0xFF9C27B0) // Purple for high points,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,366,hardcoded_color,points >= 20 -> Color(0xFF2196F3) // Blue for medium points,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,367,hardcoded_color,category == TaskCategory.PRACTICE_EXAM -> Color(0xFFFF5722) // Deep orange for exams,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,368,hardcoded_color,category == TaskCategory.GRAMMAR -> Color(0xFF4CAF50) // Green for grammar,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\FloatingPointsAnimation.kt,369,hardcoded_color,else -> Color(0xFF607D8B) // Blue grey for standard,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,10,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,11,material2_import,import androidx.compose.material.icons.filled.*,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,83,hardcoded_spacing,shape = RoundedCornerShape(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,100,hardcoded_spacing,elevation = CardDefaults.cardElevation(defaultElevation = 8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,115,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,136,hardcoded_spacing,elevation = CardDefaults.cardElevation(defaultElevation = 8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,146,hardcoded_spacing,.height(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,152,hardcoded_spacing,Spacer(modifier = Modifier.height(12.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,156,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,160,hardcoded_spacing,Spacer(modifier = Modifier.height(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,164,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,177,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,210,hardcoded_spacing,Spacer(modifier = Modifier.height(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,215,hardcoded_spacing,.height(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,222,hardcoded_spacing,.clip(RoundedCornerShape(20.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,253,old_theme_accessor,style = MaterialTheme.typography.headlineSmall,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,260,old_theme_accessor,style = MaterialTheme.typography.bodyMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,263,hardcoded_spacing,Spacer(modifier = Modifier.height(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\LoadingComponents.kt,267,old_theme_accessor,"style = MaterialTheme.typography.bodySmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\OptimizedComponents.kt,63,hardcoded_spacing,"shape: androidx.compose.ui.graphics.Shape = RoundedCornerShape(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\OptimizedComponents.kt,87,hardcoded_spacing,"modifier = modifier.clip(RoundedCornerShape(8.dp)),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\OptimizedComponents.kt,159,hardcoded_spacing,"shape: androidx.compose.ui.graphics.Shape = RoundedCornerShape(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\OptimizedComponents.kt,240,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 12.dp, vertical = 6.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\OptimizedComponents.kt,241,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,141,hardcoded_spacing,"shadowElevation = 8.dp,","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,151,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,160,old_theme_accessor,"style = MaterialTheme.typography.headlineMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,170,old_theme_accessor,"style = MaterialTheme.typography.bodyLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,202,hardcoded_color,TaskCategory.GRAMMAR -> Color(0xFF2196F3),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,203,hardcoded_color,TaskCategory.READING -> Color(0xFF4CAF50),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,204,hardcoded_color,TaskCategory.LISTENING -> Color(0xFFFF9800),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,205,hardcoded_color,TaskCategory.VOCABULARY -> Color(0xFF9C27B0),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,206,hardcoded_color,TaskCategory.PRACTICE_EXAM -> Color(0xFFF44336),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,207,hardcoded_color,TaskCategory.OTHER -> Color(0xFF607D8B),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,213,hardcoded_spacing,shape = RoundedCornerShape(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,216,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 8.dp, vertical = 4.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,222,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,227,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,247,hardcoded_spacing,shape = RoundedCornerShape(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,250,hardcoded_spacing,"modifier = Modifier.padding(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,255,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,260,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,291,old_theme_accessor,MaterialTheme.typography.labelSmall.copy(,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,295,old_theme_accessor,MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,305,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,311,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,320,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,338,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,381,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 12.dp, vertical = 6.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,382,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,6,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,7,material2_import,import androidx.compose.material.icons.filled.Star,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,62,hardcoded_spacing,.size(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,70,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,96,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,126,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,16,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,17,material2_import,import androidx.compose.material.icons.filled.*,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,18,material2_import,import androidx.compose.material.icons.automirrored.filled.TrendingUp,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,70,hardcoded_spacing,modifier = Modifier.size(20.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,75,old_theme_accessor,"style = MaterialTheme.typography.titleSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,86,old_theme_accessor,style = MaterialTheme.typography.labelSmall,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,125,hardcoded_color,val color = getSuggestionColor(suggestion.type),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,164,hardcoded_spacing,.size(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,182,hardcoded_spacing,modifier = Modifier.size(20.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,206,old_theme_accessor,"style = MaterialTheme.typography.titleSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,216,old_theme_accessor,"style = MaterialTheme.typography.bodySmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,263,hardcoded_spacing,"shape = RoundedCornerShape(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,268,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,313,hardcoded_color,private fun getSuggestionColor(type: SuggestionType): Color {,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,340,old_theme_accessor,"style = MaterialTheme.typography.headlineSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,347,hardcoded_spacing,"verticalArrangement = Arrangement.spacedBy(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,45,old_theme_accessor,"Text(title, style = MaterialTheme.typography.titleLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,47,old_theme_accessor,"Text(message, style = MaterialTheme.typography.bodyMedium, color = MaterialTheme.colorScheme.onSurfaceVariant)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,76,old_theme_accessor,"Text(title, style = MaterialTheme.typography.titleLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,78,old_theme_accessor,"Text(message, style = MaterialTheme.typography.bodyMedium, color = MaterialTheme.colorScheme.onSurfaceVariant)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,104,hardcoded_spacing,defaultElevation = if (streakState.isFireStreak) 8.dp else 4.dp,"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,124,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,129,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,145,old_theme_accessor,"style = MaterialTheme.typography.headlineLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,155,old_theme_accessor,"style = MaterialTheme.typography.bodyLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,203,hardcoded_spacing,.clip(RoundedCornerShape(12.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,214,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 12.dp, vertical = 4.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,215,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,244,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,285,hardcoded_spacing,".clip(RoundedCornerShape(8.dp)),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,290,hardcoded_spacing,"modifier = Modifier.padding(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,292,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,296,old_theme_accessor,style = MaterialTheme.typography.bodyMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,301,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,306,old_theme_accessor,style = MaterialTheme.typography.labelSmall,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,10,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,11,material2_import,import androidx.compose.material.icons.filled.LocalFireDepartment,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,12,material2_import,import androidx.compose.material.icons.filled.Warning,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,135,hardcoded_spacing,".offset(x = 8.dp, y = (-8).dp)","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,158,hardcoded_spacing,".offset(x = 8.dp, y = 8.dp)","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,162,hardcoded_spacing,shape = RoundedCornerShape(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,194,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,203,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,209,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,219,hardcoded_spacing,.height(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,227,old_theme_accessor,"style = MaterialTheme.typography.bodySmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,400,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 12.dp, vertical = 6.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,434,hardcoded_spacing,modifier = Modifier.size(14.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,8,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,9,material2_import,import androidx.compose.material.icons.filled.Warning,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,113,hardcoded_spacing,WarningLevel.CRITICAL -> 8.dp,"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,121,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,126,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,137,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,142,old_theme_accessor,style = MaterialTheme.typography.bodyMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,156,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,195,hardcoded_color,WarningLevel.CRITICAL -> Color(0xFFD32F2F),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,196,hardcoded_color,WarningLevel.HIGH -> Color(0xFFFF8F00),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
