file,line,kind,match,recommended_replacement,notes
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,71,raw-color,Color(0xFFF5E9D4),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\feature\reader\ReaderScreen.kt,199,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,32,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,37,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,45,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,68,raw-color,Color(0xFF1E88E5),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,69,raw-color,Color(0xFFF57C00),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\feature\review\ReviewScreen.kt,73,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,16,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,17,material2-import,import androidx.compose.material.icons.automirrored.filled.Article,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,18,material2-import,import androidx.compose.material.icons.automirrored.filled.MenuBook,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,19,material2-import,import androidx.compose.material.icons.automirrored.filled.TrendingUp,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,20,material2-import,import androidx.compose.material.icons.filled.*,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,432,legacy-tab,TabRow(,PrimaryTabRow,Adopt Material3 tab components.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,441,legacy-tab,Tab(,Tab (material3),Adopt Material3 tab components.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,447,materialtheme-typography,MaterialTheme.typography.labelLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,609,materialtheme-typography,MaterialTheme.typography.labelMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,683,raw-color,Color(0xFF6B7280),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1150,raw-color,Color(0xFF6B7280),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1172,raw-color,Color(0xFF6B7280),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,382,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,400,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,403,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,477,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,479,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,492,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,508,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,511,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,537,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,554,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,555,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,572,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,640,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,646,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,667,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,684,magic-spacing,14.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,765,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,835,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,927,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,943,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,956,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,958,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1004,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1020,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1039,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1043,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1074,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1076,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1153,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1160,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1182,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\tasks\TasksScreen.kt,1226,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,17,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,18,material2-import,import androidx.compose.material.icons.automirrored.filled.ArrowBack,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,19,material2-import,import androidx.compose.material.icons.filled.CheckCircle,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,92,materialtheme-typography,MaterialTheme.typography.titleLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\today\FocusModeScreen.kt,145,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,8,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,9,material2-import,import androidx.compose.material.icons.automirrored.filled.ArrowBack,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,61,materialtheme-typography,MaterialTheme.typography.bodyLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,62,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\today\LessonScreen.kt,59,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,7,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,8,material2-import,import androidx.compose.material.icons.filled.MoreVert,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,9,material2-import,import androidx.compose.material.icons.filled.CenterFocusWeak,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,22,material2-import,import androidx.compose.material.pullrefresh.PullRefreshIndicator,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,23,material2-import,import androidx.compose.material.pullrefresh.pullRefresh,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,24,material2-import,import androidx.compose.material.pullrefresh.rememberPullRefreshState,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,25,material2-import,import androidx.compose.material.ExperimentalMaterialApi,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,29,material2-import,import androidx.compose.material.icons.automirrored.outlined.EventNote,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,209,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\feature\today\TodayScreen.kt,277,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
